county_fips,state,rurality,total_population,pop_65_plus,pct_65_plus,pct_seniors_living_alone,broadband_access_pct,primary_care_per_100k,home_health_agencies_per_10k_seniors,meals_on_wheels_coverage_pct,transit_access_score,senior_poverty_pct,medicare_advantage_pct,senior_food_insecurity_pct,senior_fall_hospitalizations_per_1k,caregiver_distance_gap_pct,clinical_access_score,social_infrastructure_score,economic_security_score,physical_safety_score,digital_access_score,food_security_score,caregiver_proximity_score,aipr_index,readiness_tier,cluster_id,archetype
44431,LA,Rural,5951,1417,23.81,28.84,65.27,25.73,1.65,25.14,14.47,7.76,31.98,14.82,23.19,53.38,16.4,20.55,60.11,25.5,54.42,55.04,40.89,35.06,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
44677,IL,Suburban,62271,9670,15.53,26.61,83.3,66.91,1.52,34.26,67.21,14.93,54.89,11.79,10.16,37.97,36.36,53.81,42.37,79.61,78.78,72.89,62.9,56.92,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
44756,KS,Rural,1500,264,17.6,23.26,47.49,30.17,1.22,34.71,6.23,12.58,67.32,15.81,22.68,54.92,17.0,22.33,56.05,27.62,30.39,49.2,38.69,31.98,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
44798,DE,Suburban,42098,5541,13.16,27.45,82.04,62.48,4.76,30.47,51.39,8.23,56.96,17.16,14.93,28.56,46.31,43.16,68.21,59.8,77.08,41.25,76.34,56.72,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
44860,AK,Small town,1500,184,12.29,32.38,78.84,30.53,4.72,14.06,32.78,16.21,12.0,15.38,21.19,55.18,30.29,23.05,20.66,33.8,72.76,51.74,38.31,35.48,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
44862,WV,Suburban,122842,16743,13.63,26.92,75.36,38.12,1.56,28.51,49.09,14.07,64.18,13.15,15.65,48.66,22.22,40.72,49.25,56.81,68.05,64.88,47.63,45.63,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
45263,AR,Suburban,171401,30781,17.96,25.1,90.11,57.94,3.0,57.45,79.58,7.35,65.04,13.59,18.38,24.03,37.46,74.97,74.69,45.47,87.99,62.29,82.81,61.94,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
45276,VT,Rural,5259,1333,25.35,25.5,41.84,51.78,3.98,32.66,15.03,9.92,47.78,14.12,26.56,68.32,38.07,25.61,58.28,11.5,22.76,59.16,19.54,33.97,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
45298,AL,Suburban,16826,3010,17.89,32.95,85.65,93.85,2.28,36.55,41.18,12.46,65.84,14.5,15.83,34.67,52.58,41.7,55.92,56.06,81.96,56.92,67.61,56.85,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
45305,SC,Urban,397124,57839,14.56,34.35,96.53,74.56,1.46,39.97,63.48,9.12,60.79,11.68,15.53,39.33,39.93,55.49,66.4,57.31,96.66,73.54,60.96,59.98,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
45454,LA,Suburban,153994,32677,21.22,23.0,80.63,63.56,0.99,69.05,65.61,9.23,42.4,15.99,15.5,55.75,32.71,75.06,58.73,57.43,75.18,48.14,37.5,52.94,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
45490,NE,Rural,12385,2498,20.17,22.99,58.95,31.28,3.21,38.12,9.05,10.64,69.8,16.74,13.75,65.37,25.01,25.96,64.28,64.7,45.88,43.72,23.76,40.83,At risk,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
45512,IA,Rural,14133,3073,21.75,29.28,52.79,29.3,0.55,53.32,13.13,6.45,34.26,10.92,25.07,68.73,14.05,37.74,65.9,17.69,37.55,78.02,18.96,35.17,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
45807,MT,Rural,8991,2246,24.99,36.17,71.09,38.77,1.5,29.63,17.72,3.0,51.2,9.88,21.37,62.45,22.31,25.09,85.47,33.06,62.28,84.15,27.93,44.56,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
46229,MS,Suburban,102003,17512,17.17,33.88,98.45,69.98,1.29,34.37,49.05,11.41,49.8,15.9,13.76,31.08,37.02,44.42,53.51,64.66,99.26,48.67,72.74,55.71,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
46289,NE,Small town,8694,1652,19.01,19.49,70.87,42.76,0.51,38.18,23.27,3.0,40.44,9.79,13.9,60.85,20.58,33.41,81.23,64.08,61.99,84.68,30.21,49.64,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
46464,MA,Urban,119611,15248,12.75,25.42,99.0,60.08,1.76,27.16,74.56,6.73,56.25,14.14,17.01,16.09,33.87,53.13,73.53,51.16,100.0,59.05,94.16,60.46,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
46483,NV,Small town,41477,5930,14.3,21.42,71.67,69.62,1.62,35.15,42.88,3.77,70.35,16.18,18.86,56.84,38.08,41.7,90.16,43.48,63.07,47.02,35.94,50.42,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
46557,TN,Rural,7504,2124,28.31,25.39,56.91,27.2,0.81,50.43,10.03,4.24,69.47,12.54,15.56,56.18,13.98,34.29,88.05,57.18,43.12,68.47,36.89,45.27,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
46656,MN,Rural,5320,1357,25.52,36.63,43.17,24.3,4.63,26.79,20.86,12.12,62.13,12.81,25.4,81.87,26.86,24.92,55.72,16.32,24.55,66.88,0.19,30.42,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
46675,ME,Small town,36471,8929,24.48,18.46,68.63,55.08,3.23,38.0,35.3,9.66,28.26,15.84,15.99,49.39,36.9,39.56,51.54,55.4,58.96,49.03,46.59,46.66,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
46748,CT,Suburban,38838,3876,9.98,17.29,88.31,61.61,1.95,47.92,46.55,9.52,33.3,14.36,12.36,36.99,35.34,51.72,54.05,70.47,85.55,57.75,64.3,56.03,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
46811,ME,Rural,6015,1157,19.25,22.03,62.58,39.5,3.58,26.46,15.22,5.5,54.33,12.82,16.46,36.34,30.47,21.78,77.37,53.45,50.78,66.82,65.23,48.79,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
46834,CT,Small town,17350,2764,15.93,28.72,71.17,53.17,4.19,53.34,27.73,8.01,51.52,15.39,24.13,45.36,39.55,45.35,66.89,21.59,62.39,51.68,52.34,46.6,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
46838,FL,Urban,473478,73402,15.5,30.72,91.13,71.76,4.78,39.02,57.14,11.93,45.03,17.5,11.96,33.55,50.99,51.58,49.68,72.13,89.36,39.25,69.21,58.54,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
47224,WV,Suburban,20204,2605,12.9,29.62,93.01,54.92,1.04,35.69,44.39,10.3,78.67,15.21,15.44,47.83,28.61,42.83,69.05,57.68,91.91,52.74,48.81,51.93,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
47281,CA,Urban,228100,30450,13.35,34.05,98.7,99.33,3.58,9.89,73.17,13.63,53.48,16.3,18.45,27.41,60.18,41.44,46.67,45.18,99.59,46.32,77.99,57.43,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
47331,MO,Suburban,69751,10525,15.09,16.42,79.83,47.84,1.63,32.77,24.12,14.17,59.59,21.83,17.34,49.59,27.3,30.42,47.06,49.79,74.09,13.73,46.3,39.33,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
47548,TN,Urban,80821,10316,12.76,34.13,93.82,121.7,2.22,43.2,76.93,9.54,65.83,17.82,10.56,38.4,66.19,64.54,66.82,77.95,93.0,37.36,62.29,67.21,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
47622,WV,Small town,22647,4490,19.83,25.13,62.4,74.54,1.09,62.43,15.64,3.46,52.77,14.47,19.13,60.24,38.54,44.83,84.38,42.36,50.54,57.1,31.09,49.24,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
47776,DE,Small town,39762,7304,18.37,31.39,84.22,23.63,1.87,45.95,27.26,7.62,88.0,14.38,24.31,45.37,16.18,40.42,82.74,20.85,80.03,57.63,52.33,44.65,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
47975,FL,Suburban,117132,14563,12.43,19.06,86.14,59.11,3.62,53.77,51.65,10.13,38.83,12.54,17.24,35.8,40.36,58.09,53.96,50.21,82.62,68.47,66.0,56.14,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
48068,MD,Small town,19629,4988,25.41,27.03,76.2,52.91,5.62,21.07,7.33,7.55,43.51,16.84,15.63,55.69,44.78,14.25,65.44,56.89,69.19,43.13,37.59,46.67,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
48100,NH,Rural,7159,2325,32.48,28.42,91.65,12.05,1.73,36.22,10.53,6.49,38.8,13.96,19.64,38.62,9.91,25.53,67.54,40.24,90.07,60.11,61.97,43.69,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
48152,WI,Rural,9185,2625,28.58,33.93,54.72,6.32,0.84,55.09,24.5,10.77,73.88,13.86,23.53,60.62,3.73,44.78,65.4,24.09,40.16,60.7,30.54,34.21,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
48244,ID,Small town,31488,5709,18.13,17.49,62.77,58.99,6.19,25.57,27.54,19.74,63.23,18.29,11.26,40.58,49.94,27.63,27.69,75.04,51.04,34.59,59.17,46.52,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
48261,FL,Suburban,96629,13389,13.86,27.18,84.51,40.05,1.01,51.51,48.16,8.64,44.38,12.04,23.47,36.95,21.11,54.83,61.71,24.34,80.42,71.42,64.36,48.03,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
48576,IN,Rural,3603,745,20.69,20.49,25.0,46.22,0.34,48.27,8.09,10.49,39.91,17.84,23.28,56.75,21.66,31.91,53.04,25.12,0.0,37.24,36.07,29.26,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
48764,UT,Suburban,109595,13710,12.51,30.03,82.11,63.68,1.17,41.85,34.5,5.51,71.39,14.91,16.53,25.6,33.44,41.59,84.07,53.16,77.18,54.51,80.57,56.41,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
49140,AK,Suburban,54880,11556,21.06,31.66,96.55,76.84,4.05,33.4,52.02,15.22,57.06,17.54,17.8,27.48,50.78,45.35,42.14,47.88,96.69,39.01,77.89,54.36,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
49786,MD,Rural,17495,4417,25.25,34.72,47.06,32.96,0.95,24.19,23.52,13.82,71.75,16.42,24.67,73.72,17.37,24.66,53.17,19.35,29.81,45.61,11.83,27.64,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
49874,CO,Small town,7566,1710,22.61,23.79,78.17,27.11,0.64,62.86,30.16,13.56,51.16,14.72,26.19,46.03,13.3,52.66,46.01,13.04,71.85,55.63,51.39,37.97,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
50033,DE,Rural,1500,271,18.1,32.56,69.08,9.78,2.07,46.85,9.82,15.67,59.16,11.94,27.5,80.64,10.06,31.91,41.29,7.6,59.57,72.01,1.94,27.99,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
50082,VA,Small town,41319,8025,19.42,35.17,57.33,59.87,5.62,42.77,15.29,8.88,56.2,11.02,12.36,49.15,48.24,32.17,65.48,70.47,43.69,77.43,46.93,54.08,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
50095,AL,Rural,17750,4164,23.46,17.14,42.14,15.98,2.69,32.22,2.0,9.35,43.26,12.88,18.14,57.26,15.46,18.55,58.62,46.47,23.16,66.47,35.34,34.91,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
50161,KY,Suburban,62277,9996,16.05,30.67,94.16,79.05,0.54,38.53,41.66,17.0,49.98,15.57,17.98,34.17,38.71,43.21,32.7,47.13,93.46,50.62,68.33,49.37,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
50179,VA,Suburban,136140,20483,15.05,32.75,85.15,62.33,7.66,40.31,33.44,12.9,35.42,16.89,16.15,25.1,57.1,40.06,42.27,54.73,81.28,42.84,81.29,55.38,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
50329,NM,Suburban,75722,13375,17.66,25.45,97.34,80.35,2.46,43.6,58.29,3.0,58.92,14.23,21.58,60.9,46.56,55.09,88.52,32.18,97.76,58.52,30.14,56.65,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
50435,AR,Urban,253362,43251,17.07,19.74,90.82,125.85,3.77,48.28,76.69,12.23,62.66,15.57,16.54,34.77,74.06,67.64,55.52,53.11,88.95,50.62,67.47,65.66,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
50574,MS,Rural,5751,1235,21.48,32.66,60.57,18.08,0.42,27.05,13.74,8.29,65.86,17.84,18.55,57.1,7.99,21.38,71.5,44.77,48.07,37.24,35.57,34.73,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
50683,WI,Suburban,136210,21863,16.05,19.8,89.85,59.39,6.81,17.47,39.93,13.91,61.33,14.61,15.6,31.97,52.46,28.94,48.72,57.02,87.64,56.28,71.47,54.86,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
50845,MA,Small town,46598,7000,15.02,25.93,70.2,57.52,1.38,39.18,34.94,12.05,50.21,15.48,14.61,39.72,31.17,40.12,51.28,61.13,61.08,51.15,60.4,47.94,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
51012,NE,Rural,6099,1041,17.08,26.76,60.4,36.99,0.38,13.54,12.57,3.89,73.73,12.43,18.32,61.82,17.23,12.2,91.04,45.72,47.84,69.12,28.83,41.23,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
51421,NV,Rural,5956,990,16.63,31.29,60.48,13.98,2.26,33.47,19.15,11.52,64.49,18.34,20.74,58.14,12.86,28.27,58.89,35.67,47.95,34.3,34.09,33.27,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
51512,ND,Small town,41605,9380,22.55,23.24,63.19,54.66,3.77,30.87,21.23,11.3,71.44,15.78,20.4,43.66,38.71,27.71,62.46,37.08,51.61,49.38,54.77,44.34,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
51780,GA,Small town,53282,10974,20.6,22.89,59.86,44.98,2.99,44.88,21.2,11.88,72.32,16.09,14.68,41.67,30.98,36.58,60.64,60.84,47.11,47.55,57.61,46.68,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
51906,TX,Rural,10245,2505,24.45,27.59,54.03,27.9,2.95,65.76,2.0,12.69,50.24,11.94,10.7,82.0,22.35,39.84,48.9,77.37,39.23,72.01,0.0,41.63,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
51923,WY,Rural,2923,869,29.73,33.04,56.0,14.08,2.8,10.78,14.52,16.18,57.43,15.22,16.16,57.6,14.93,11.46,38.7,54.69,41.89,52.68,34.86,32.4,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
51997,CT,Rural,7597,2108,27.75,40.72,70.58,12.42,2.11,69.84,11.58,12.07,62.84,18.57,19.47,68.51,11.52,47.42,56.19,40.95,61.59,32.94,19.27,35.94,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
52013,TN,Rural,5642,1471,26.08,17.96,49.37,17.51,0.42,34.74,13.22,10.59,35.91,10.05,16.95,48.29,7.71,25.99,51.09,51.41,32.93,83.15,48.16,37.62,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
52054,TN,Rural,12913,2440,18.9,28.89,74.21,16.35,1.61,42.87,12.09,14.86,36.22,20.3,21.63,73.81,11.6,30.56,35.26,31.98,66.5,22.75,11.7,27.66,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
52057,PA,Suburban,51156,9235,18.05,20.48,84.78,54.47,1.43,18.19,48.95,19.02,33.81,19.86,12.89,35.55,29.85,34.1,18.77,68.27,80.78,25.34,66.36,42.88,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
52358,MD,Small town,29229,6232,21.32,33.11,73.71,40.4,4.79,51.96,12.62,13.98,50.49,14.72,15.45,42.93,35.46,36.61,44.18,57.64,65.82,55.63,55.81,47.36,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
52369,MS,Urban,278433,30075,10.8,21.37,85.66,104.62,4.06,38.58,81.89,11.28,47.33,13.43,9.53,23.14,64.6,64.19,53.02,82.23,81.97,63.23,84.09,69.0,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
52432,TX,Rural,1500,299,19.99,22.95,31.76,18.6,1.28,37.14,16.97,12.14,31.9,20.6,16.0,62.42,11.48,29.47,43.71,55.36,9.14,20.98,27.97,27.96,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
52524,DE,Rural,1500,362,24.16,23.46,70.95,17.27,3.36,10.88,2.0,11.47,54.09,19.12,18.15,54.18,18.61,5.0,54.98,46.43,62.09,29.7,39.74,33.77,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
52566,TN,Small town,31316,7159,22.86,26.54,67.07,63.92,1.8,39.03,12.74,10.57,50.66,14.93,14.73,47.98,35.93,28.46,56.98,60.63,56.85,54.39,48.6,46.88,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
52622,WA,Small town,39946,6035,15.11,28.94,70.27,63.89,0.34,49.84,17.53,18.73,68.55,18.83,19.59,52.22,30.44,37.82,33.57,40.45,61.18,31.41,42.54,37.9,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
52635,OH,Urban,384500,72334,18.81,29.9,94.44,98.83,0.12,34.69,59.91,7.65,80.18,12.45,11.07,45.49,46.96,50.28,79.54,75.83,93.84,69.0,52.16,64.09,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
52674,LA,Rural,16391,4043,24.67,26.97,47.66,26.8,3.07,54.44,7.08,14.89,58.39,17.29,18.6,62.61,22.26,35.3,43.9,44.56,30.62,40.48,27.7,34.01,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
52759,NH,Urban,293271,41398,14.12,19.02,86.07,94.52,0.73,53.86,58.03,10.02,42.25,13.32,11.33,31.69,47.11,61.47,55.72,74.75,82.53,63.88,71.87,62.4,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53167,AZ,Urban,83117,11769,14.16,31.37,94.65,98.42,0.72,29.02,89.01,4.87,61.05,12.75,17.61,42.33,49.01,61.83,82.38,48.67,94.12,67.24,56.67,62.99,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53452,WA,Suburban,1500,286,19.11,26.68,85.45,68.96,1.03,60.33,25.68,9.78,52.13,19.44,15.9,27.9,35.54,48.72,60.52,55.77,81.69,27.81,77.29,52.32,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53500,LA,Urban,232716,39014,16.77,33.97,96.9,82.43,3.12,38.63,63.24,8.42,48.64,14.13,20.13,35.4,50.06,54.51,64.22,38.21,97.16,59.1,66.57,58.34,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53602,AZ,Small town,59243,9613,16.23,22.75,82.8,69.53,4.09,38.7,35.63,12.69,39.94,13.46,11.77,49.49,47.3,40.18,44.83,72.92,78.11,63.05,46.44,54.27,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53763,SC,Small town,23486,5045,21.48,17.39,89.6,13.81,4.03,39.39,27.5,10.85,45.5,11.92,19.28,35.53,19.41,36.38,53.9,41.74,87.3,72.13,66.39,47.24,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53826,ND,Suburban,49090,5444,11.09,26.8,85.95,75.92,0.3,38.97,50.34,6.62,49.51,13.96,13.88,34.27,36.26,48.01,71.28,64.16,82.36,60.11,68.19,57.65,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53858,NY,Urban,213212,26980,12.65,34.78,96.2,77.55,0.99,3.0,54.87,16.09,63.26,15.53,12.67,27.01,39.66,27.54,41.34,69.19,96.22,50.85,78.56,53.19,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
53947,AZ,Urban,178813,24865,13.91,27.97,99.0,108.0,0.85,35.4,88.21,14.64,59.15,17.47,13.27,43.45,54.25,65.47,45.13,66.69,100.0,39.42,55.07,59.6,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54020,PA,Suburban,92538,13713,14.82,25.8,90.8,80.98,3.12,18.9,67.58,16.53,77.56,13.56,21.41,41.39,49.34,44.25,45.34,32.89,88.92,62.46,58.01,51.65,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54186,NC,Urban,311187,49044,15.76,21.78,94.78,114.59,1.01,60.77,50.31,11.4,61.44,17.29,9.06,35.5,58.12,61.83,58.14,84.18,94.3,40.48,66.43,65.27,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54256,SC,Rural,7674,1738,22.65,37.55,67.16,52.97,1.7,60.21,15.99,10.36,57.94,12.5,18.9,48.05,30.11,43.6,60.64,43.31,56.97,68.71,48.5,47.08,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
54348,TN,Suburban,60571,9556,15.78,20.82,87.99,72.57,3.33,49.93,53.04,13.17,47.71,16.39,10.67,37.06,45.96,56.37,46.11,77.49,85.12,45.79,64.2,58.0,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54355,ID,Suburban,99688,17024,17.08,22.65,85.87,60.83,1.97,34.66,57.75,8.31,37.48,13.48,11.37,35.68,35.03,49.13,60.22,74.58,82.26,62.93,66.17,57.48,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54359,ID,Suburban,43896,4824,10.99,30.42,82.01,69.95,2.45,23.89,57.51,10.99,44.02,19.69,14.16,53.88,41.36,42.17,52.79,63.0,77.04,26.34,40.17,48.39,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
54432,WA,Small town,39951,7120,17.82,15.86,68.96,16.06,1.65,28.79,36.8,9.83,42.2,15.36,17.47,62.86,11.6,34.5,56.41,49.25,59.41,51.86,27.34,37.78,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
54494,NV,Urban,260889,30372,11.64,34.65,95.12,91.03,3.8,65.2,59.13,4.95,16.15,17.84,14.45,30.03,56.88,69.24,64.35,61.79,94.76,37.24,74.24,64.15,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54565,MN,Urban,464238,62349,13.43,30.75,86.21,97.17,4.07,28.31,65.52,10.98,37.88,16.8,14.0,46.14,60.94,49.15,50.41,63.66,82.72,43.37,51.23,57.45,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
54677,KS,Rural,17779,3365,18.93,32.4,57.37,47.56,2.8,5.02,3.4,8.82,74.43,18.09,13.24,63.17,31.55,2.01,72.9,66.82,43.74,35.77,26.9,39.79,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
54703,NC,Urban,365555,52108,14.25,30.35,90.36,45.53,4.08,52.42,68.26,9.58,57.16,14.31,16.67,33.75,35.34,65.88,63.25,52.57,88.32,58.04,68.93,57.62,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
55094,PA,Small town,12241,2425,19.81,26.03,87.51,50.1,9.35,59.01,37.3,11.88,46.73,16.62,19.6,53.14,57.37,53.94,50.54,40.41,84.47,44.43,41.23,53.09,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
55477,AL,Small town,26144,6222,23.8,20.62,70.02,43.84,3.29,61.23,31.55,15.34,57.58,20.18,12.78,57.58,31.54,52.35,41.9,68.73,60.84,23.45,34.89,44.25,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
55570,NH,Suburban,79374,12409,15.63,26.16,90.53,61.22,1.85,52.54,35.75,7.27,24.65,16.17,15.73,40.99,34.77,49.02,59.04,56.48,88.55,47.08,58.59,52.8,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
55625,WY,Small town,19566,4588,23.45,21.15,85.12,71.4,2.49,54.82,16.54,9.22,55.95,16.02,16.44,59.76,42.23,40.47,64.11,53.53,81.24,47.97,31.77,50.37,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
55641,IA,Rural,1800,424,23.57,29.92,63.34,50.06,4.37,38.74,10.82,7.59,69.88,13.22,15.69,56.64,38.68,27.28,75.7,56.64,51.81,64.47,36.23,48.86,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
55830,IA,Rural,15344,3246,21.16,31.84,53.2,25.77,1.37,8.93,5.82,7.35,50.3,13.54,21.86,71.23,15.37,5.75,68.87,31.02,38.11,62.58,15.39,31.3,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
55936,VT,Suburban,86012,11927,13.87,35.86,86.88,47.48,1.27,38.39,21.29,8.24,27.19,17.14,14.21,37.12,25.78,32.51,56.42,62.79,83.62,41.37,64.11,48.11,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
